p_id,p_message,p_created_time
1098837086877710_1201678796593538,hiện đại vãi :v cái này mỗi khi bật tab ẩn danh ko phải chạy ra đóng cửa nữa :v yên tâm quá rồi :3,2016-11-22T18:33:46+0000
1098837086877710_1200983496663068,"Cho em hỏi lát có teamwork ko ạ ? :/
-
-
-
-
-
 để em còn biết đường mua kẹo -_-",2016-11-22T10:37:37+0000
1098837086877710_1200197750074976,"Còn ai làm đang làm bài k ? 
evluate mãi k đc ?
reset n lần r",2016-11-21T17:13:56+0000
1098837086877710_1199261196835298,"2 test case này em vẽ đồ thị đều ra đường thẳng có cắt đường tròn. vậy mà em cout ra 1 lại sai, và kết quả khuyến nghị là cout ra 0??? ai giúp với ạ (bài 49)",2016-11-21T04:28:05+0000
1098837086877710_1196997103728374,"Team LoL ddieemr danh :v 
Hôm nay một sự kiện đặc biệt xảy ra trong khu rừng ở Summoner's Rift, Kha’Zix sẽ đến thăm người bạn cũ Rengar của mình.

Rengar là một con mèo, Rengar ngủ vào ban ngày và tỉnh táo từ phút l1 đến phút r1. Ngoài ra trong phút k, Rengar tàng hình và Kha’Zix không thể gặp được.

Kha’Zix rất bận đi săn nên Kha’Zix dự định đến thăm Rengar từ phút l 2 đến phút r 2.

Input
Dòng duy nhất chứa số nguyên l 1 , r 1 , l 2 , r 2 và k ( 1 ≤  l 1 ,  r 1 ,  l 2 ,  r 2 ,  k  ≤ 10^18 , l 1  ≤  r 1 , l 2  ≤  r 2), cung cấp các đoạn thời gian cho Rengar, Kha’Zix và thời gian khi Rengar tàng hình.

Output
In một số nguyên - số phút Rengar và Kha’Zix sẽ có thể gặp nhau.",2016-11-20T03:15:02+0000
1098837086877710_1196766557084762,"[THÔNG BÁO HỌC BÙ: NGÔN NGỮ LẬP TRÌNH 1 - THẦY PHONG]
Lớp Lý thuyết Ngôn ngữ lập trình 1 giờ 8-10 thứ 7 học bù vào 8h00-11h00 Chủ nhật ngày 20-11-2016 tại phòng B410. Đề nghị sinh viên đi học đầy đủ.",2016-11-19T15:57:31+0000
1098837086877710_1196753007086117,[C++] Sự khác nhau giữa truyền tham chiếu và truyền tham trị :D,2016-11-19T15:16:54+0000
1098837086877710_1196722497089168,"còn 2 ngày thôi, ai chưa đăng kí thì nhanh lên nhé @@",2016-11-19T14:26:44+0000
1098837086877710_1196680690426682,"📢📣📢📣🆘
💻 Thông báo: Những bạn nào lớp lý thuyết thầy Đậu Hải Phong và Cô Thanh thì vào nhóm giúp mình với ạ : https://www.facebook.com/groups/1885606091670517/
💻 Học Bù 🔊💡: Những ai lớp thầy Phong ( lý thuyết chiều thứ 7 ) sẽ được học bù vào ngày mai ( 20/11/2016 ) 8h sáng tại phòng như mọi khi ( 401)",2016-11-19T13:14:12+0000
1098837086877710_1196372763790808,thực tế ảo nhà người ta :),2016-11-19T04:46:50+0000
1098837086877710_1195714080523343,Không biết là tin vui hay buồn cơ mà web đào tạo lại vô lại đc rồi :v thần kì qúa :3,2016-11-19T02:27:51+0000
1098837086877710_1195773680517383,hệ hai phương trình bậc nhất hai ẩn có cách giải bằng tay ko :/ trước h toàn xài máy tính bỏ túi mà cũng chả biết nó là cái gì cơ -_-,2016-11-18T17:53:23+0000
1098837086877710_1195659317195486,trang đào tạo trực tuyến đang bị treo à mọi người,2016-11-18T15:18:14+0000
1098837086877710_1195663943861690,Bị sao vậy ạ ? :(,2016-11-18T14:37:39+0000
1098837086877710_1195664483861636,có ai đang k vào đc phần làm bài k??? :333,2016-11-18T14:20:21+0000
1098837086877710_1195423097219108,"Xin chào ^^ mình đến từ trung tâm anh ngữ quốc tế Langmaster, chuyên đào tạo tiếng anh giao tiếp kết hợp với tư duy. 
trong số các bạn ở group này có bạn nào muốn cải thiện 2 kĩ năng quan trọng nhất là nghe và giao tiếp ko ạ :D trung tâm mình hiện đang cải thiện trình độ tiếng anh giao tiếp cho người mất gốc cũng như những bạn chưa khá về 2 kĩ năng nghe và nói. Vì vậy mà bạn nào có nhu cầu cải thiện lại trình độ tiếng anh của mình thì hãy inbox với mình để được hỗ trợ nhé :D
Trung tâm mình sẽ tổ chức học thử miễn phí vào mỗi thứ 7 hàng tuần. Bạn nào chưa tin tưởng Langmaster thì các bạn hãy tham gia buổi học thử này nhé !! 
Cảm ơn nhiều ạ :D",2016-11-18T14:14:25+0000
1098837086877710_1194434813984603,"Top 10 sinh viên suất sắc trong 3 đầu tiên đã thực hiện được nhiều bài nhất trong số 50 bài KIỂM TRA GIỮA KỲ. Các bạn khác cố lên! Bài nào dễ làm trước, khó làm sau, bảo nhau mà làm, chắc chắn sẽ xong.",2016-11-17T19:26:04+0000
1098837086877710_1194691347292283,:)) khi em tìm vá test case hết sức có thể :v,2016-11-17T18:41:02+0000
1098837086877710_1194278184000266,"có a trợ giảng nào rảnh k ạ??? e nhờ check hộ mấy bài vs ạ???
e cảm ơn :333",2016-11-17T11:04:41+0000
1098837086877710_1193565984071486,cho mình hỏi bạn nào làm đc bài 44 rồi thì có thấy điều gì lạ ở bài này ko,2016-11-16T23:24:44+0000
1098837086877710_1193467254081359,Hoàng Minh shared Microsoft Student Partners Vietnam's photo to the group: Toán Tin K29-TLU.,2016-11-16T14:55:47+0000
1098837086877710_1192572827504135,Cho e hỏi global timeout là làm sao ạ...,2016-11-15T16:10:07+0000
1098837086877710_1191967207564697,Ai giải thích dùm đề bài này với :v,2016-11-15T12:36:08+0000
1098837086877710_1192145260880225,Các bạn đã nhận được tài khoảng dreamspark chưa vậy...,2016-11-15T10:11:04+0000
1098837086877710_1192194997541918,"bài 6
ai gợi ý làm như nào để hiện cho chúng a[x] + a[x+1] ......= n với :'(
đã nhét đc chúng nó vô hàm a[x] :(",2016-11-15T08:30:52+0000
1098837086877710_1191369620957789,"Đây là GS TS Hoàng Xuân Sính, chủ tịch hội đồng trường TL mình, là đại boss ẩn khoa toán tin mình đấy.",2016-11-15T03:16:03+0000
1098837086877710_1190819404346144,"Tâm sự đêm khuya :)
Có ai thấy từ ""bội"" sai sai không",2016-11-14T09:07:00+0000
1098837086877710_1190550607706357,"Đính chính lại là sẽ tổ chức ở trường mình nhé :D
Ai đi giơ tay nào :3",2016-11-13T17:23:41+0000
1098837086877710_1190598557701562,"Link tham gia lớp học trực tiếp (giới hạn 15 người)
https://hangouts.google.com/call/bwi46mzl5nghzfqb33g3lxzyfue
Nếu lớp học bị full thì xem trực tiếp trên youtube 
http://youtu.be/sHwQKFgZGZM",2016-11-13T15:12:51+0000
1098837086877710_1190382514389833,"Do sáng này không tổ chức được lớp, nên tối nay chúng ta sẽ tiếp tục với lớp lập trình online nhé các bạn. Buổi này trở đi, chúng ta sẽ tập trung vào các dạng bài tập từ cơ bản để các bạn làm bài quá trình thật tốt. Trong quá trình làm chúng ta sẽ nhắc lại lý thuyết luôn.
Các bạn nhớ tham gia group này nhé https://www.facebook.com/groups/1106319559445425

",2016-11-13T11:39:20+0000
1098837086877710_1189521264475958,"cho em hỏi là bật BIOS của window 10 như nào ạ ? em ấn F2 nó ko ra :'( trước đây windows 7 nó vẫn ra mà giờ thì ko ;(
em đang xài windows 10 education",2016-11-13T03:09:53+0000
1098837086877710_1189581527803265,"Chiều mai có trận bóng giao hữu giữa sinh viên khoa toán tin k29 và đội các ộp pa khóa trên. Mai ai đi được thì 3g chiều có mặt ở trường đi cùng mọi người, nếu không thì đi thẳng ra sân sơn trang 3 nhé :D",2016-11-13T03:04:15+0000
1098837086877710_1188979744530110,Của a nào đến phòng B205 tiết 3 4 5,2016-11-13T00:10:20+0000
1098837086877710_1188523047909113,Tham gia nào mọi người <3 https://www.youtube.com/watch?v=7pbVZKFMc6c&feature=youtu.be,2016-11-11T16:04:08+0000
1098837086877710_1188358177925600,"các bạn TI29 có ai muốn làm thẻ vietcombank thì liên lạc với mình nhé =)) Có 15 bản thôi nên đừng chần chừ nhé. :3 
01654 855 375",2016-11-11T15:49:40+0000
1098837086877710_1188538967907521,"Đây là đường link video cho các bạn nào không vô được lớp có thể xem ngoài
",2016-11-11T15:40:25+0000
1098837086877710_1188511151243636,"Link tham gia lớp học C++ online

",2016-11-11T15:31:07+0000
1098837086877710_1188424627918955,sai chỗ nào mà k qua đc test cuối vậy,2016-11-11T14:22:33+0000
1098837086877710_1188272067934211,"Chào các bạn k29,

Bài viết này mình muốn chia sẻ với các bạn một số điều nên và không nên trong quá trình trao đổi học tập.

#Nên
- Các bạn nên hỏi nhiều vào, những điều mà còn băn khoăn hay thắc mắc. Mn sẽ vỡ ra nhiều thứ và cũng biết mình nên phải làm gì.
- Khi vào nội dung mới, những vấn đề chưa làm được thì hãy gác lại.
#Không_nên
- Đừng ngại khi hỏi, mn sẽ tự làm mất quyền lợi của mình thôi. 
- Bỏ ngày cái tôi cá nhân (trẻ con quá). 
Các bạn ơi, các bạn đừng cho là các a trợ giảng thích đi quanh bắt lỗi hay đôi khi có nói thẳng (thô) tình trạng học lực của bạn hiện tại. Các a trợ giảng vui tính lắm =)) chúng mình rất nhiệt tình khi các bạn ham học ý :v
- Khi thầy/cô giảng thì toàn lướt web, làm cái không thôi ~.~

p/s: Mục đích chỉ muốn giúp mn học tốt hơn :D
- Kql tối nay 22h30 - 24h00 là buổi đầu tiên của lớp C++ trên ubuntu,
livestream on page https://www.facebook.com/CLB.TinHoc.TLU",2016-11-11T13:38:57+0000
1098837086877710_1188074854620599,(Y),2016-11-11T09:22:36+0000
1098837086877710_1187773937984024,"Lớp C++ online: Được mở thành 2 buổi một tuần nhé các bạn.
Các bạn tham gia group TLU-Cộng đồng C++ để theo dõi mọi thông tin liên quan đến lớp học nhé https://www.facebook.com/groups/1106319559445425/
Thời gian: 22h30 - 24h00 tối thứ 6 hàng tuần và 8h00 - 10h00 sáng chủ nhật hàng tuần.

NỘI DUNG BUỔI HỌC THEO TỪNG TUẦN:
Thời gian lớp học: 11/11/2016 - 02/12/2016
Tuần 1-t6: Làm quen và cách lập trình trên hệ điều hành Ubuntu + Lập trình C++: Điều kiện rẽ nhánh
Tuần 1-cn: Vòng lặp + các dạng bài tập vòng lặp phần 1 
Tuần 2-t6: Vòng lặp + các dạng bài tập vòng lặp phần 2
Tuần 2-cn: Mảng + Các dạng bài tập mảng phần 1
Tuần 3-t6: Mảng + Các dạng bài tập mảng phần 2
Tuần 3-cn: Lập trình c++ với hàm
Tuần 4-t6: Tổng lớp các dạng bài tập nâng cao phần 1
Tuần 4-cn: Tổng lớp các dạng bài tập nâng cao phần 2",2016-11-11T05:35:35+0000
1098837086877710_1187115048049913,cho em hỏi tải cái nào để code ạ ?,2016-11-10T18:17:14+0000
1098837086877710_1187120748049343,"Cách kích hoạt tài khoản mail sinh viên, Dreamspark và Office cho mọi sinh viên toán tin k29

",2016-11-10T15:57:09+0000
1098837086877710_1186721501422601,anh Thang Nguyen ơi . em tải windows 10 edu ấy. em tưởng nó cho free ai dè vẫn ép key à :'(,2016-11-10T13:51:56+0000
1098837086877710_1186615448099873,100k = 1 slot trong ban thuật toán :v,2016-11-10T12:16:55+0000
1098837086877710_1186672111427540,"#Thông_Báo lớp họp lập trình chiều T5 (Tức hôm nay).

- Thời gian: 18h30 - 20h.
- Địa điểm: Serminal 5.
- Người dạy: Anh Đức Nguyễn

Các bạn nhớ đến đúng giờ nha :D",2016-11-10T07:58:12+0000
1098837086877710_1185068688254549,"Thông báo lớp Tư duy lập trình:

Mình có một số thông báo nhỏ muốn gửi tới các bạn về việc học tại lớp lập trình thứ 4 tại Serminal 4.
Thời gian và địa điểm vẫn giữ nguyên, nhưng do lớp quá đông và nhu cầu training riêng của ban An Toàn Thông Tin, nên mình sẽ chia lớp ra làm 2 để các bạn có thể học tốt nhất.

Các bạn muốn chuyển sang lớp thứ 5 có thể điền vào biểu mẫu sau:
https://goo.gl/rYAfBT

Thời gian học: T5 hàng tuần, bắt đầu từ tuần này. 18h30 -> 20h như lớp thứ 4. (Anh Đức sẽ phụ trách lớp này)

Lịch học thứ 4 vẫn như bình thường, tiện đây mình cũng sẽ chỉnh sửa việc hướng dẫn, để thêm phần sinh động mình sẽ làm ảnh gif cách mà các lệnh hoạt động, như vậy mình thấy các bạn sẽ tiếp nhận tốt hơn.

Lịch trình lớp thứ 4:
+ Buổi ngày mai (08/11/2016): Mảng và Hàm (các bạn tìm hiểu trước ở nhà nha, đến mình nói lại các bạn sẽ hiểu rõ hơn).
+ 2 buổi tiếp theo, tất cả sẽ cùng làm bài tập (làm bài, chữa lỗi, đọc lỗi thông báo trên terminal, đọc hiểu code của mình).
+ Buổi cuối, tổng hợp lại kiển thức từ đầu, phần này anh Anh Đức Nguyễn sẽ có một số cái hay cho các bạn.

Ngày mai mình sẽ kiểm tra lại 2 phần là vòng lặp và rẽ nhánh, bạn nào học lớp thứ 4 chú ý nhé.",2016-11-10T03:03:10+0000
1098837086877710_1186222628139155,hero IT,2016-11-09T19:05:49+0000
1098837086877710_1186172824810802,Cho mình hỏi Lớp LOGIC ĐẾM 4.1 BT (học chiều tứ 4 và thứ 6 ca 6-7 phòng B105) của cô Nhung có bạn nào cùng teamwork TVTH của thầy Khôi cùng mình nhỉ?,2016-11-09T17:17:58+0000
1098837086877710_1185922091502542,"Chào các em

Đây là video giới thiệu 2 game nhỏ của anh Nguyen Duc Truong và Nguyễn Đại Dương: Dò mìn và X-O người với máy

Ngoài 2 game này ra 2 anh cũng có thêm rất nhiều game khác. Bạn nào đam mê thuật toán và làm game có thể hỏi 2 anh nhé.

Hiện tại 2 anh đang là trợ giảng cho lớp chiều thứ 3 và chiều thứ 5. Các anh rất thân thiện, nhiệt tình và hiền lành. Mọi người đừng ngại nhé.

Thân.",2016-11-09T17:14:01+0000
1098837086877710_1185137004914384,Alo Các bạn có trúng tuyển CTV CLB Tin học ban thuật toán - toán - ứng dụng cmt xuống dưới để mình add vào group nhé ^_^,2016-11-09T13:06:42+0000
1098837086877710_1185850638176354,"truy nã các bạn sau: :3
Bùi Quang Thành
Bùi Thị Thu Trang
Lương Minh Nghĩa 
Tạ Thị Thanh Hằng 
Trần Thị Diệu 
Trần Xuân An 
Nguyễn Thị Thanh Tâm 
Nguyễn Phú Tùng 
Các bạn nhanh chóng liên lạc với mình để add vào group nhé",2016-11-09T10:16:18+0000
1098837086877710_1185083108253107,"danh sách các bạn ngày hôm nay
các em cmt theo số thứ tự dòng có tên của các em để điểm danh nhé, anh sẽ add các em vào nhóm CTV của CLB
và do lúc trước do 1 thành viên táy máy chân tay nên thông thông của 1 số bạn bị sai lệch, bọn mình đã xác nhận lại và bạn nào còn sai thì cmt luôn xuống nhé, sorry vì sự cố này :)",2016-11-09T09:40:43+0000
1098837086877710_1185827294845355,May quá vào tù vẫn đc code😂😂😂😅😅😅,2016-11-09T09:15:27+0000
1098837086877710_1185582221536529,"[C/C++] Lớp lập trình C++ online trên Ubuntu
Nhận thấy, có rất nhiều bạn sinh viên k29 có rất nhiều thắc mắc về các kiến thức trong môn học này và vì môn học này khá quan trọng. Vậy nên mình quyết định tiến hành mở một lớp học online để giải đáp tất cả các câu hỏi của các bạn sinh viên cũng như hướng dẫn các bạn các dạng bài tập từ cơ bản đến nâng cao.
Thông tin chi tiết lớp học các bạn xem theo đường link bên dưới nhé:
",2016-11-09T02:48:00+0000
